cancellation_id,booking_id,cancelled_at,reason,cancelled_by,refund_amount,refund_status,days_before_pickup
cf69f47f-dffb-40b0-a06f-55bde5b65a39,BKG0015046,2025-02-08 16:38:00,voo_cancelado,admin,1318.73,processed,45
89ee5ab6-ab88-4425-9b32-d9c969b39d5d,BKG0003081,2024-11-03 19:20:48,cliente_desistiu,,674.24,,41
6ea35e07-e97f-4fd8-8430-8c5aa02f2d87,BKG0013867,2024-10-10 20:53:24,parceiro_sem_veiculo,,393.0,denied,47
44cd5803-a2fe-4d81-bebc-75e2268b7bbc,BKG0009112,2025-02-11 01:32:38,,partner,48.52,processed,
ed152680-8333-4fd2-a337-b043330e0d3a,BKG0001450,2024-10-08 22:44:33,preco_alto,,630.66,pending,79
ba13f8d1-c977-40e6-bc88-e29bfee582b5,BKG0008432,2025-03-29 04:40:55,,partner,784.52,denied,61
f4bf90d5-bf20-40ec-b375-354113f43da4,BKG0003249,2025-02-22 04:01:42,duplicidade,,279.97,,82
80437f26-cd85-42d8-bf4c-87e94e93a2d6,BKG0017441,2024-11-14 22:38:37,,admin,720.65,,19
29dee8ea-c04c-41c6-9469-cd9dbbf6a4b5,BKG0017081,2024-12-19 16:49:01,,system,1403.62,denied,80
c8a880b3-30d0-4377-9a10-dacdb44f3b6d,BKG0011678,2025-03-16 03:08:09,,system,397.14,,62
eec75d33-6431-4e09-89b1-b2f516d30c12,BKG0002986,2024-11-01 14:39:26,preco_alto,admin,49.75,denied,-1
2c30b334-d313-4b8a-8d15-743bb0c08a1d,BKG0011776,2024-10-18 09:08:21,voo_cancelado,customer,502.46,pending,85
0d113808-9651-4976-8aaf-db68dc61cb9d,BKG0009079,2025-03-27 18:07:48,outro,system,1148.5,processed,74
2ae5b614-e7a1-476a-b10e-8c038af6530c,BKG0000406,2024-10-25 03:28:46,,customer,1139.95,pending,72
b9fe226f-ef0d-4d94-baa8-a42cdf438e07,BKG0002741,2024-10-22 21:53:59,fraude_detectada,partner,725.43,pending,54
91fb1668-4a35-4b96-be9f-535ec8292186,BKG0008731,2024-11-27 13:00:44,,,147.52,,16
fa2a0243-4b24-46ad-9d38-83e1e53372bf,BKG0017655,2025-02-15 11:10:08,fraude_detectada,system,1100.2,pending,73
e4fe9641-3c5b-4186-b666-8f752013296c,BKG0002578,2025-01-10 14:35:02,duplicidade,,1109.09,denied,66
85c567b6-d6e8-4d56-9fb6-43efb9e8e816,BKG0012980,2024-11-18 18:01:07,voo_cancelado,admin,439.29,denied,66
f146c95b-28c2-454d-a1d8-e7cec21be8ae,BKG0007518,2024-10-20 11:07:46,parceiro_sem_veiculo,customer,1135.29,processed,3
e7bb5000-98ce-4e35-995d-ed71b1b015ac,BKG0000147,2024-12-13 05:18:23,fraude_detectada,admin,1320.53,,20
a9c59416-3a34-4dac-87d7-d1bf169a270d,BKG0012711,2024-10-29 17:18:37,parceiro_sem_veiculo,,235.49,denied,68
a5734f64-3056-43a9-a38d-e63962b747b2,BKG0002906,2025-03-25 23:11:08,,customer,914.86,pending,50
a818872e-a3d2-41cc-bb17-5a76f3e4a1ca,BKG0012889,2024-11-06 08:36:31,erro_usuario,admin,607.86,denied,73
16b8dbd6-f52b-4107-8555-dce22a956d07,BKG0002826,2024-12-26 14:40:47,parceiro_sem_veiculo,system,1460.32,processed,80
448a0197-1920-4fda-a98f-e089dc468558,BKG0016489,2025-02-17 04:50:45,preco_alto,admin,740.26,processed,17
0ab6f6b8-bfab-4af0-bad3-435c2ba94fbb,BKG0016766,2025-03-14 20:38:40,outro,partner,526.09,denied,5
bd3e5230-f5d8-4c28-96e4-c94ae9d68177,BKG0000661,2025-02-17 11:12:02,erro_usuario,system,1142.56,pending,34
8e1de3da-a019-4a93-95b8-57915908598e,BKG0014888,2025-03-31 04:49:02,preco_alto,customer,70.73,,50
0d093396-b12a-4441-908c-2512125afe23,BKG0002625,2024-10-20 07:24:28,erro_usuario,system,,denied,55
7a1ae065-f36b-4d6b-b59a-d7753ec378fd,BKG0014413,2024-11-30 09:00:44,fraude_detectada,admin,108.24,denied,51
92866e7d-c407-467a-95f3-961f1b892272,BKG0008234,2025-01-01 05:30:33,erro_usuario,system,86.61,processed,47
cc80c40b-86f8-470c-b775-0d9402209871,BKG0002232,2024-10-22 00:40:53,fraude_detectada,admin,329.68,,83
edd45cac-a064-43fa-bb5f-debd57bfdebe,BKG0002404,2025-01-26 21:17:11,,customer,666.01,,16
5df81b53-f348-4876-bb46-216d40d93bef,BKG0001675,2025-03-19 11:31:11,preco_alto,partner,228.17,,5
11a7b713-3429-42d4-bbcd-a9fc9292fdfd,BKG0001801,2024-11-08 06:28:55,erro_usuario,system,1256.3,processed,85
2579a665-18c2-47dd-a723-f98c02134461,BKG0006059,2024-11-08 13:39:07,outro,,141.17,,88
0bc8c893-2f7a-46f8-8ae2-dd2eac34b8e6,BKG0001168,2025-03-11 23:13:57,voo_cancelado,system,1483.06,processed,85
53f602b4-a608-4387-834e-921f5367a3e7,BKG0013861,2025-03-21 19:06:29,duplicidade,admin,646.63,,41
ea650e5f-2028-4f3a-a4e2-2949509598d6,BKG0009082,2024-12-22 18:45:18,preco_alto,customer,760.65,pending,31
14b745de-de95-481c-9dc9-9a08fa8a463a,BKG0014515,2025-02-26 19:51:24,outro,customer,1132.15,pending,56
581122d2-c976-4a1b-ad8e-01737c82a089,BKG0016953,2025-03-31 15:01:10,preco_alto,admin,434.03,processed,14
57cf0e34-0212-4e50-b227-17e99ee98462,BKG0011474,2025-01-04 06:10:15,cliente_desistiu,system,,denied,32
e19ca163-9d3f-47b9-90a8-0b28c99e0fe7,BKG0009248,2025-03-18 19:12:42,preco_alto,system,345.19,,
469bdfda-1553-4a66-9caa-131192516efb,BKG0008073,2025-02-18 10:56:23,duplicidade,admin,1452.51,processed,20
3f3badd7-6418-4043-80fc-44e7815a773a,BKG0006068,2024-12-30 15:25:26,voo_cancelado,partner,295.4,processed,0
3cc2564d-c49b-45ea-98c3-41659ea9d9c5,BKG0014792,2025-01-23 10:09:06,cliente_desistiu,customer,506.36,,22
3f818d3a-08ca-4a1e-acdd-8a0af437bc3f,BKG0008308,2025-02-25 16:42:31,erro_usuario,customer,,processed,48
857ad9a6-8ac7-47cb-b223-aeeb86c36776,BKG0014219,2025-03-18 08:19:48,duplicidade,system,101.58,pending,-1
7c50c2a9-fcc0-43e1-a2e8-3c803dc62e69,BKG0004338,2024-12-09 16:31:50,outro,admin,1134.05,pending,65
d9aeb1d4-6292-45f1-ab3f-632399ef68cb,BKG0008674,2025-03-12 01:02:19,duplicidade,system,264.0,denied,
3c00886e-e4e7-4b6d-8939-30454d7e75eb,BKG0005452,2024-10-03 17:03:22,preco_alto,system,1223.37,pending,86
24910771-10ab-4006-9e97-69869a99e170,BKG0007882,2024-10-22 18:21:33,duplicidade,system,963.8,,57
d0706cfb-146a-4d9d-be1d-ce84354e9ee3,BKG0008491,2025-01-07 21:10:58,preco_alto,customer,1017.43,denied,52
419c8332-13a4-4eae-b20e-8c726938c4a4,BKG0008251,2024-11-25 05:55:54,,admin,293.85,denied,82
d64082f3-a0e0-466b-a16f-2d889c9bc96f,BKG0006391,2025-03-05 00:41:20,erro_usuario,admin,1226.67,,19
2eaca604-501c-4a7e-b8d4-e95f5a06e85a,BKG0012093,2025-01-09 07:08:35,parceiro_sem_veiculo,partner,927.11,denied,
34d006c5-b69c-41ff-9106-59106de79b22,BKG0013675,2025-01-27 00:24:27,,partner,782.62,,12
bd240b2d-8728-44a1-af62-e7415bcb03bc,BKG0007754,2025-03-03 00:03:16,parceiro_sem_veiculo,partner,,denied,87
5843a4a6-425c-4f50-a4aa-585776b4ae3b,BKG0002732,2025-03-04 14:00:37,preco_alto,,105.32,processed,79
09715555-6d60-4d08-9939-448ed0b92f30,BKG0007044,2025-01-08 03:06:50,voo_cancelado,partner,665.71,,42
4252746b-21c9-4178-b0c8-44a05c6f15d2,BKG0006636,2025-03-16 07:56:28,preco_alto,system,455.05,pending,21
c23f6398-d458-4bb9-a8bc-f0b0d7c434ea,BKG0010853,2024-10-22 02:04:17,fraude_detectada,,864.96,,64
fd512f58-8c1b-4a66-a735-8018e2cd57d8,BKG0008390,2025-01-09 15:12:57,,partner,575.41,processed,82
84a4f570-139a-4e6b-a58a-16153ac0f100,BKG0012745,2024-10-14 00:33:55,voo_cancelado,partner,1269.31,,49
b08cc1ac-cc02-4ba7-aa57-486c57188ceb,BKG0016788,2024-10-06 05:28:47,,,667.79,,60
b09e2cdc-c00d-4c1a-8f36-deab576edca3,BKG0009895,2024-12-07 02:43:05,fraude_detectada,admin,629.39,processed,51
b8660f6c-573d-476c-9673-ce2a35b56304,BKG0007939,2024-10-31 23:16:40,parceiro_sem_veiculo,admin,,processed,
2f309f6d-0e6a-4214-8867-d388e09e2904,BKG0011873,2025-02-18 03:49:20,,admin,1404.1,processed,55
3334a5f2-b84e-4525-b533-81c5f938f52d,BKG0015993,2025-01-09 13:43:53,preco_alto,admin,112.63,pending,81
67015d94-db78-4999-9936-250e4f4dd7fa,BKG0000668,2025-02-13 11:26:15,preco_alto,admin,1119.71,processed,28
aa08dcf0-acfc-4b7d-a019-7a94bbd592f6,BKG0016693,2024-10-01 19:11:14,preco_alto,admin,382.82,,22
4d23aab7-8ee2-4c6d-9669-9c760a18ba7b,BKG0015836,2024-11-30 16:17:24,outro,customer,,denied,63
b99b83d8-01d5-4fea-b291-7e88d9f35014,BKG0009170,2025-01-20 07:51:39,duplicidade,partner,880.86,pending,89
7f12e99d-6763-4e38-bb04-c18185e527a3,BKG0001340,2025-02-27 18:15:19,voo_cancelado,,184.23,,35
61247fcf-30da-4487-992d-a966b8be1bee,BKG0002867,2024-12-19 22:51:29,voo_cancelado,partner,227.02,pending,
ea469901-fe59-4673-8a6e-962888fa9c73,BKG0007962,2024-11-03 01:49:57,parceiro_sem_veiculo,system,1478.18,pending,30
ec96bb01-0af9-44c5-9409-b1404a044f92,BKG0012998,2025-03-29 10:13:03,,customer,,,
fd1e2d6f-4fcc-4486-81be-4863fe86f037,BKG0005130,2024-10-22 05:45:09,outro,system,449.42,,53
442007ad-faf7-4e3a-9723-970049029319,BKG0010623,2024-10-25 08:26:55,duplicidade,,1277.71,pending,59
024ed5d5-c9d8-4c97-86dc-258c54aea7f1,BKG0014929,2025-03-03 22:40:56,outro,system,703.44,,18
7e8f3112-90cf-4f3e-bd5a-aad7bd154af6,BKG0015408,2025-03-24 13:57:08,cliente_desistiu,,155.04,,16
42722b0f-ba0e-4b38-a8cb-e77c56062243,BKG0014254,2024-10-25 22:11:26,,,910.95,processed,
296921bb-f203-41ba-a53b-c46a4cf2ff9f,BKG0010791,2025-01-16 16:57:00,,partner,816.53,processed,51
dd206c45-1131-4d4e-9510-5f7597367aee,BKG0007365,2025-03-31 06:14:42,fraude_detectada,,785.43,,19
fc92a525-d054-4f40-9ee6-37affdfbdc1e,BKG0008796,2024-12-13 15:47:42,,partner,1335.76,denied,70
83f79232-5c10-4a4f-97df-05b1e0b80103,BKG0004844,2024-12-11 17:16:07,duplicidade,system,1089.73,pending,
f1941b1f-2fcb-451b-b519-f443c119c9bc,BKG0000522,2024-12-14 16:43:23,cliente_desistiu,partner,,pending,41
3fb86506-422d-4e68-be0a-6d96e4cf7112,BKG0010722,2024-10-26 21:05:10,outro,customer,1454.9,pending,42
69eaa812-72d7-48ab-8eab-3b0785c0079d,BKG0013106,2025-03-15 05:34:28,parceiro_sem_veiculo,,1389.38,,82
cef0ca0c-d6d2-4e26-a367-80ab6c35e218,BKG0004363,2024-12-13 05:36:05,outro,customer,1478.25,processed,26
e7203471-d582-4407-ae54-1c05e5cc1370,BKG0001806,2024-10-05 13:24:03,outro,system,1001.68,,26
0789f97a-2cd8-4f0a-ba8a-0c9983b0335e,BKG0008613,2025-03-28 06:08:31,erro_usuario,customer,27.74,processed,84
a0de8507-75dc-4257-94fc-143e11b150c6,BKG0004710,2025-01-26 00:14:19,cliente_desistiu,system,1301.71,,44
5c319c53-0572-4504-99d3-97686410bd39,BKG0006005,2024-10-10 08:36:12,duplicidade,admin,,,62
5f3e609c-4734-4c66-87c6-222c9093bb47,BKG0009542,2024-11-28 14:19:21,cliente_desistiu,,399.04,pending,36
f34832de-dc4b-47ab-b4ba-4900e586697b,BKG0008867,2024-10-11 22:12:01,parceiro_sem_veiculo,partner,299.56,pending,39
534657cd-380a-495d-8d56-4f6f1356df7a,BKG0002476,2024-11-20 11:36:25,fraude_detectada,customer,1022.58,denied,60
cc8113f4-c639-43a6-b6a4-516156f136eb,BKG0003647,2025-01-06 19:04:04,,,350.07,pending,21
71b6f7b3-876c-4cbe-b0f2-ffb59bd4216c,BKG0014416,2024-12-28 12:00:47,outro,system,448.43,denied,34
e966d98c-2c52-4a6f-899f-874b54e81c86,BKG0012478,2025-01-01 19:07:35,voo_cancelado,admin,194.12,processed,34
9fef7017-6bc8-47a3-b70b-1ff56d13196d,BKG0009301,2025-01-17 06:14:05,parceiro_sem_veiculo,customer,1443.73,denied,59
22681174-5cf8-4fb3-99c6-6221eb5b47ef,BKG0006847,2024-10-18 01:49:48,duplicidade,,899.39,,
1499093a-f7e0-40ad-a407-8e00ff634f19,BKG0010630,2025-02-18 22:18:40,voo_cancelado,admin,910.26,denied,53
edffc852-6f4c-4f57-8e2b-b30c7d3ed1e6,BKG0017289,2025-03-19 11:25:52,fraude_detectada,admin,579.41,denied,43
ae28a21b-607c-403c-a7b6-9fe739a044d9,BKG0000109,2024-10-01 20:12:21,cliente_desistiu,customer,1479.09,denied,85
d28fc35f-1c22-4c7c-9310-982d0cd09892,BKG0010665,2024-12-09 02:36:38,erro_usuario,customer,,processed,51
1f3a1d4d-2237-495c-92df-090a352bf81a,BKG0013132,2024-11-18 14:29:57,preco_alto,partner,1230.28,processed,51
02328fd0-ef6a-439d-b117-37d072929072,BKG0010389,2024-11-18 11:01:06,preco_alto,partner,,denied,35
5ecfcdd9-a62b-497c-8d66-a4ca0f75f769,BKG0005253,2025-01-05 15:59:20,duplicidade,,352.7,processed,43
6cef4fef-1240-4ae6-9e3a-ee8efee2a408,BKG0010270,2024-11-01 11:02:02,,customer,353.67,denied,90
e4dffb15-4d67-494e-ac5e-9a55137bad1d,BKG0015973,2025-02-03 08:03:53,,,357.69,processed,68
5cc115c3-5e37-4c2e-af05-554d5f470559,BKG0004194,2025-02-02 03:25:58,duplicidade,,957.4,,48
efe96e66-9068-4f0d-a18c-dcfdffeb9119,BKG0013917,2025-02-15 08:56:07,preco_alto,admin,939.37,pending,47
80b62ca8-df0b-4c32-8e77-f7f40a3c8e7b,BKG0016677,2024-12-26 00:41:05,voo_cancelado,partner,600.94,processed,83
d0ee7124-6268-4d27-adc9-0d6ba2fd40e1,BKG0013844,2024-10-08 05:13:54,voo_cancelado,system,257.73,,43
c925aab5-d903-4938-a328-4505fd87d833,BKG0010204,2024-10-09 05:59:09,voo_cancelado,partner,500.38,pending,12
1ef6d3cf-9e0b-4a77-b6af-a1d3ffe7c358,BKG0004167,2025-02-16 21:26:29,preco_alto,customer,,,47
82ca7e4d-c930-4fc9-980c-4088e3299095,BKG0006774,2024-10-12 12:25:18,fraude_detectada,admin,740.4,,11
60fbfb38-a376-4d36-9330-c53ca85503c4,BKG0009454,2024-11-25 14:24:04,,partner,28.67,pending,60
e7f91b43-0e45-4e3c-8e17-5030797d8efa,BKG0008552,2024-11-30 23:03:30,,partner,55.39,,74
c9aafe34-f67f-4820-9dc8-a1badf80b79f,BKG0009243,2024-11-04 09:43:36,parceiro_sem_veiculo,admin,1118.58,processed,17
79cda5a3-f899-4df2-8862-86be9dab6111,BKG0000426,2025-03-05 04:06:54,voo_cancelado,admin,517.92,processed,0
3093f274-c091-4e9f-850a-33fcda1ba873,BKG0009580,2024-11-19 17:32:30,preco_alto,customer,280.12,,8
1ec6e530-69de-4643-8dc9-c1abdbb58370,BKG0002802,2024-12-06 00:15:22,parceiro_sem_veiculo,admin,901.94,processed,47
7009474c-47b0-468d-a0b5-2eaff872a041,BKG0004842,2025-03-11 10:26:22,duplicidade,system,1399.66,pending,22
acca4ff5-1f27-43d3-9662-a2ca8cf50391,BKG0016007,2025-02-08 20:54:29,erro_usuario,partner,95.34,denied,5
c14fd36b-c615-430a-a5ce-073893b33c67,BKG0003329,2024-12-31 21:54:28,preco_alto,system,1237.4,,29
23f21a1b-a472-453d-8009-8dc064645abb,BKG0017845,2025-02-19 13:51:20,outro,,261.35,pending,18
494fde38-9ea4-4a47-b5b9-39dbabc094ad,BKG0007891,2025-02-17 22:47:23,cliente_desistiu,system,1303.88,processed,23
ddcb7b91-47c5-4307-90f0-12bfa9518612,BKG0005358,2025-03-19 23:53:22,,system,715.25,denied,56
dc5ae239-a616-45e4-b690-31ec157f13bb,BKG0000682,2024-11-04 13:26:37,,,1239.78,pending,76
4de8ee02-56d6-463d-b4ef-e1fc5487200c,BKG0001125,2024-12-28 12:34:03,duplicidade,admin,251.69,pending,63
b3c65257-4d14-4769-a748-8be894479b67,BKG0012754,2025-02-23 01:03:45,fraude_detectada,customer,1055.27,denied,4
9061ec8e-8f78-4806-8ed9-e7ce5af13d95,BKG0009909,2024-10-30 07:23:36,cliente_desistiu,system,727.67,processed,66
bf2292d4-c6c5-4b3e-9bc0-bdce63b2f77b,BKG0009554,2025-03-05 13:46:48,outro,admin,414.7,denied,29
95747903-84d9-482f-9529-a2c86ce49ee3,BKG0012090,2025-01-02 19:48:27,cliente_desistiu,customer,16.85,,61
a152ce8c-4f20-45da-931e-68304e032bed,BKG0015502,2024-11-20 21:11:26,parceiro_sem_veiculo,admin,1478.7,pending,59
169f6956-aecb-463e-8397-163adab1ff4e,BKG0010307,2025-01-19 22:10:24,parceiro_sem_veiculo,system,622.8,processed,30
ad25f0dd-d707-4b68-9cbf-4971c1663ff4,BKG0013242,2024-12-09 10:12:45,cliente_desistiu,system,735.94,,46
06112135-7b95-43fb-b734-a9e322f06b90,BKG0014182,2025-01-19 04:14:04,preco_alto,,1128.42,processed,16
796da5e7-dc5c-4024-8423-c1e77ee50c42,BKG0000248,2024-11-01 15:24:00,,,319.06,denied,37
61c3b8e8-d8af-4d53-8afd-6c6e23092cac,BKG0012929,2025-01-17 08:54:57,outro,system,1310.11,,
4e9b633b-2bf8-4cb0-af43-c8395d5712d2,BKG0000202,2024-10-01 07:58:44,erro_usuario,,717.83,denied,53
4cb61b64-e91c-460e-92f3-de4809bfeee9,BKG0013327,2024-12-25 15:23:09,preco_alto,,367.12,processed,4
1b1232ee-6dda-496e-977a-db53a6011d69,BKG0009147,2025-02-20 19:13:56,,,,denied,53
923a5a51-6a13-4aa6-a6bb-2730af19e144,BKG0010889,2024-10-02 00:04:09,erro_usuario,,1076.08,denied,-1
f869bcd0-fb03-4447-aa6b-bc33d2203398,BKG0006779,2025-03-28 10:42:51,,partner,68.09,pending,48
da280f36-d2af-434d-935a-c7605b3f7ba4,BKG0002769,2025-02-23 10:44:35,fraude_detectada,system,1034.99,processed,37
8259cffd-7e9c-4861-85d2-336ab875a953,BKG0005586,2025-02-25 19:30:21,voo_cancelado,partner,89.18,pending,58
0b853b6d-c40b-4bcf-a0b4-fdce0d6d5cc4,BKG0001711,2024-12-08 09:47:01,voo_cancelado,system,794.34,processed,
d7f511f4-06ba-4315-8d35-0cb2fe8e8e25,BKG0002086,2024-10-07 11:13:43,duplicidade,,1298.59,processed,
7a8ef289-90d5-47cb-b61f-524a43beac65,BKG0000551,2024-11-16 21:07:33,,customer,1126.09,processed,59
62f022b4-2ad1-4ee6-8c3d-aa9b10ed5436,BKG0004602,2024-12-21 00:48:13,outro,,570.0,,12
afab4fa2-29ef-4a96-9c66-89d30eed10d0,BKG0013561,2024-11-10 03:30:53,,,1370.9,,53
c345c288-9ca0-4c0a-99f8-c64a5d558602,BKG0004473,2024-11-17 16:45:51,preco_alto,system,1009.35,,2
5524b19c-117f-4c4b-a90d-29f0433798ae,BKG0011080,2025-02-28 01:08:24,fraude_detectada,partner,,denied,26
836fc20f-9b16-4a14-a9f2-c14a463a84ae,BKG0006701,2024-12-17 22:31:19,,partner,260.8,,34
164fe58d-fff2-4539-b14c-5f3d3418fc60,BKG0015717,2025-03-05 22:51:46,outro,admin,634.57,denied,85
af74c845-b742-4cf4-9b7b-faa3691c5911,BKG0003848,2025-02-25 06:47:33,outro,system,440.6,denied,
9e070217-9cef-4d3f-9e37-35095b997e59,BKG0011653,2025-02-21 04:16:36,parceiro_sem_veiculo,partner,717.66,,36
256b3198-e107-4db7-a0e1-bbc2a71ce3f5,BKG0017126,2025-02-19 02:52:27,,customer,95.31,processed,81
50d9ec9a-4731-40ea-8918-f6da7487b94c,BKG0016599,2024-12-30 12:36:00,fraude_detectada,customer,4.21,,49
2a392aa5-46de-4668-bb29-c4e8c20d330a,BKG0016374,2025-01-07 10:20:59,preco_alto,admin,25.27,,29
d762d2c5-7ac9-4e64-89da-a2692fdee1e7,BKG0014362,2024-10-15 04:14:02,preco_alto,customer,413.91,pending,19
214cc6c3-a6f6-468d-8b91-f075612d3732,BKG0016247,2024-10-18 15:23:42,parceiro_sem_veiculo,customer,486.91,,16
35627a20-d0c7-4d87-ad46-83de2cf8920e,BKG0003121,2025-01-27 15:04:15,outro,customer,638.44,processed,46
956b7e31-b680-4ad5-96fc-f3b02c431013,BKG0000991,2024-10-15 02:52:41,duplicidade,,128.02,denied,40
54ef695e-bcbe-4d07-bca3-dca337fae229,BKG0000605,2024-11-23 05:45:53,erro_usuario,partner,1077.95,denied,43
0a0ee7d2-ced1-46f7-b191-233665512c3e,BKG0001100,2025-01-06 18:06:22,parceiro_sem_veiculo,system,1095.05,pending,82
ddc6d506-7c29-4d37-ae15-a0dcceb49aad,BKG0008072,2024-12-09 12:40:23,outro,system,,,15
174981e2-cc60-499e-9830-1e985fa77a63,BKG0004859,2024-10-10 14:52:54,voo_cancelado,customer,897.89,pending,66
37321102-35dd-42b5-8d14-ee6e10bb795a,BKG0012439,2025-03-23 07:48:00,voo_cancelado,,128.02,,30
cfaf2fa0-02a5-4e0b-a8bf-62df96f9ccc5,BKG0011570,2024-12-26 09:24:09,erro_usuario,partner,504.3,,45
e7abbce0-2a30-409f-9485-bd13ddf3cf71,BKG0017954,2024-12-15 19:49:02,,,1069.93,pending,25
fb577131-996f-46fd-a8bb-e53e3f311868,BKG0004814,2025-01-14 07:24:35,duplicidade,system,1232.79,pending,51
1711a9cb-3ef2-44d1-abb9-e7eccd1e2be2,BKG0002902,2025-01-09 06:38:49,duplicidade,partner,,processed,5
7b0a8db1-41f1-48ee-8b73-3f44c577b7eb,BKG0010257,2025-03-30 21:57:53,outro,,1166.22,,67
87b818cd-d241-4559-9dcc-330bea5809c6,BKG0017991,2024-11-01 20:14:56,cliente_desistiu,customer,269.88,processed,
58d0649a-50ce-4af6-885a-3a786c3e6f8f,BKG0015797,2024-10-25 15:28:48,parceiro_sem_veiculo,system,1233.81,,37
ef6be6ff-d1a5-4ce4-aecb-92d2dd899754,BKG0002158,2025-03-25 15:04:57,preco_alto,customer,143.91,denied,5
05b285c5-e35f-42c1-b717-b8e5cc83bea0,BKG0001052,2025-01-06 10:41:44,,partner,1080.91,denied,18
e0528de7-5c35-4701-94da-cf83d2bb52ad,BKG0004769,2025-02-16 14:49:27,parceiro_sem_veiculo,admin,29.21,pending,51
381d4ac4-dc30-4608-bb15-db01d1a8949d,BKG0015382,2025-03-28 22:04:49,erro_usuario,customer,1280.99,denied,-1
40062baf-a214-4f5b-9da8-1a99943af05b,BKG0001128,2024-11-16 09:11:44,cliente_desistiu,customer,1315.88,,77
2c5026cf-29c3-4beb-ad99-8d6611c39290,BKG0000099,2024-12-08 11:29:18,voo_cancelado,system,1260.12,,89
d0f6a4cf-e292-4888-a427-5a204c98c0f9,BKG0001664,2025-01-20 11:49:41,outro,system,782.6,,31
727ea862-4405-4c15-ba62-5c927e05b78c,BKG0003943,2024-11-10 04:21:35,cliente_desistiu,admin,884.06,denied,17
e7014dec-a132-4b4c-b887-fca787cb09a1,BKG0017794,2024-11-10 20:09:56,parceiro_sem_veiculo,customer,908.23,processed,85
b7610913-84bd-497e-90f6-255212604b1c,BKG0006151,2025-02-08 14:34:06,voo_cancelado,customer,622.64,processed,30
aff57322-c222-4e15-af35-7bdde3db0a59,BKG0001020,2025-02-16 06:02:15,fraude_detectada,admin,1200.1,,28
b90f4087-4413-430f-857f-139020a84b64,BKG0011327,2024-11-11 20:59:00,,admin,332.47,,35
7d59035b-59d4-431b-885d-88bd2c58328b,BKG0016942,2024-12-10 02:55:16,outro,admin,1278.93,,2
db7f776e-1031-494d-b349-5cc403b3119e,BKG0015929,2024-10-06 23:52:08,parceiro_sem_veiculo,system,622.04,,70
a002bd17-9e62-4905-aa7f-a14c3b77de5c,BKG0013677,2025-03-30 04:25:50,duplicidade,system,1493.26,denied,46
12d19b43-27a5-4e51-b927-248d349e5414,BKG0005282,2025-03-29 10:14:30,,partner,1212.65,,62
83b1e435-eefb-4211-9d53-41f97754338b,BKG0016608,2025-03-13 15:33:17,fraude_detectada,customer,1097.42,,18
99f454fe-93b0-4bbb-a23c-a70f8a7f1bac,BKG0015432,2024-10-12 09:30:08,,system,654.2,pending,62
1986bfd0-bd52-4ec4-b7ae-700758aa5ee5,BKG0005380,2024-11-03 09:41:29,cliente_desistiu,,5.59,processed,
c56e7089-707a-441a-94d8-4f8c39ac67c2,BKG0006707,2025-01-13 23:01:27,outro,admin,1333.42,,45
ba89c782-7806-4852-88a5-ed298413b4a1,BKG0002651,2024-12-13 19:55:39,,customer,,denied,
af7285f3-b7a8-4a00-bea2-811c40cad147,BKG0003745,2024-10-26 17:22:31,outro,partner,1142.46,pending,40
b1d3896e-1563-4db6-b826-c69e3b407166,BKG0013584,2024-11-20 15:49:51,preco_alto,,698.27,denied,
843acc94-de5e-4946-aac6-9e35bdc09a35,BKG0012418,2025-01-19 02:00:25,duplicidade,partner,1137.9,pending,78
17ef07ac-1a18-4f73-b6ec-f7e200d11f45,BKG0004592,2025-03-27 11:04:36,,,13.79,pending,13
7368b4c1-2751-4808-82ff-a9cf52df7fd9,BKG0016782,2024-11-08 13:41:01,voo_cancelado,system,,,37
2ce41830-faa9-4ed8-9eec-cd8c01d39089,BKG0017648,2025-02-01 18:18:44,outro,partner,817.16,processed,7
1c3945b4-551a-4bd6-9300-8f263dfd1766,BKG0014883,2025-03-10 19:34:01,,customer,1451.45,denied,22
8bbb148c-4b9e-467d-84fd-95ce9894fe4f,BKG0002168,2025-01-11 22:04:50,duplicidade,,963.4,,71
2386593c-1bd7-469a-afff-251ba8244f0d,BKG0006132,2024-12-16 17:13:13,,partner,996.22,processed,10
9866d55b-fcea-4d5e-a150-86fd8c683532,BKG0008116,2024-10-03 07:02:49,,admin,804.58,pending,57
8e33d66f-d84d-44b5-af7c-d7d4746b3c8d,BKG0017063,2025-03-05 20:45:51,duplicidade,partner,816.73,denied,14
dc94827b-f397-4078-ab67-03168f3c6288,BKG0011980,2024-11-22 04:48:58,duplicidade,admin,1336.03,pending,-2
1d3abb3e-0890-4170-afbb-db604156a30a,BKG0012174,2024-12-10 16:59:55,preco_alto,customer,651.24,processed,4
89d4f145-a97f-416d-896d-675d9a37d4d1,BKG0015724,2024-11-12 07:27:11,preco_alto,,285.21,denied,46
768638ba-3370-47ba-b0f8-86c955b28f02,BKG0000997,2025-02-11 06:28:11,voo_cancelado,customer,1043.32,processed,68
966cb431-5864-45c8-a1ab-6ecd2959d549,BKG0017758,2024-12-01 05:22:27,parceiro_sem_veiculo,customer,,,-2
1f5c5715-743e-4ba4-b132-9b585f4faac0,BKG0007675,2024-11-24 20:05:04,,customer,1077.52,pending,
